fid,ELEV,x,y
34631,11.000000000000000,-58.3672819877,-34.6303623848
34631,11.000000000000000,-58.3672928469,-34.6303725162
34631,11.000000000000000,-58.3675623415,-34.6305338083
34631,11.000000000000000,-58.3678318361,-34.6305863446
34631,11.000000000000000,-58.3681013307,-34.6306091117
34631,11.000000000000000,-58.3683708253,-34.6306166295
34631,11.000000000000000,-58.3686403199,-34.6305087038
34631,11.000000000000000,-58.3687968632,-34.6303623848
34631,11.000000000000000,-58.3689098144,-34.6302498744
34631,11.000000000000000,-58.3691793090,-34.6301298231
34631,11.000000000000000,-58.3692457813,-34.6300928902
34631,11.000000000000000,-58.3694488036,-34.6299796772
34631,11.000000000000000,-58.3697182982,-34.6300242308
34631,11.000000000000000,-58.3698732907,-34.6300928902
34631,11.000000000000000,-58.3699877928,-34.6302653095
34631,11.000000000000000,-58.3700094484,-34.6303623848
34631,11.000000000000000,-58.3699877928,-34.6306084514
34631,11.000000000000000,-58.3699835147,-34.6306318794
34631,11.000000000000000,-58.3697535921,-34.6309013739
34631,11.000000000000000,-58.3697182982,-34.6310143992
34631,11.000000000000000,-58.3696414870,-34.6311708685
34631,11.000000000000000,-58.3697182982,-34.6313421100
34631,11.000000000000000,-58.3697766168,-34.6314403631
34631,11.000000000000000,-58.3699877928,-34.6315977115
34631,11.000000000000000,-58.3702572874,-34.6316225224
34631,11.000000000000000,-58.3705267820,-34.6316563486
34631,11.000000000000000,-58.3706695476,-34.6317098577
34631,11.000000000000000,-58.3706512722,-34.6317810000
34605,10.000000000000000,-58.3667430000,-34.6299403028
34605,10.000000000000000,-58.3667538578,-34.6299366958
34605,10.000000000000000,-58.3670233523,-34.6300802286
34605,10.000000000000000,-58.3670270992,-34.6300928902
34605,10.000000000000000,-58.3672376128,-34.6303623848
34605,10.000000000000000,-58.3672928469,-34.6304139169
34605,10.000000000000000,-58.3675623415,-34.6305561833
34605,10.000000000000000,-58.3678318361,-34.6306035454
34605,10.000000000000000,-58.3681013307,-34.6306266746
34605,10.000000000000000,-58.3682194267,-34.6306318794
34605,10.000000000000000,-58.3683708253,-34.6306632052
34605,10.000000000000000,-58.3684945570,-34.6306318794
34605,10.000000000000000,-58.3686403199,-34.6305937956
34605,10.000000000000000,-58.3688879009,-34.6303623848
34605,10.000000000000000,-58.3689098144,-34.6303405568
34605,10.000000000000000,-58.3691793090,-34.6302627021
34605,10.000000000000000,-58.3694488036,-34.6301204183
34605,10.000000000000000,-58.3696783701,-34.6300928902
34605,10.000000000000000,-58.3697182982,-34.6300911321
34605,10.000000000000000,-58.3697222670,-34.6300928902
34605,10.000000000000000,-58.3699153504,-34.6303623848
34605,10.000000000000000,-58.3698782527,-34.6306318794
34605,10.000000000000000,-58.3697182982,-34.6308508711
34605,10.000000000000000,-58.3696732234,-34.6309013739
34605,10.000000000000000,-58.3695560687,-34.6311708685
34605,10.000000000000000,-58.3696468954,-34.6314403631
34605,10.000000000000000,-58.3697182982,-34.6315591249
34605,10.000000000000000,-58.3699877928,-34.6316819312
34605,10.000000000000000,-58.3702572874,-34.6316688900
34605,10.000000000000000,-58.3705267820,-34.6317037986
34605,10.000000000000000,-58.3705429479,-34.6317098577
34605,10.000000000000000,-58.3705267820,-34.6317544695
34605,10.000000000000000,-58.3704835903,-34.6317810000
32905,18.000000000000000,-58.3697166463,-34.6252340000
32905,18.000000000000000,-58.3697158776,-34.6252419876
32905,18.000000000000000,-58.3695227207,-34.6255114822
32905,18.000000000000000,-58.3694488036,-34.6255532730
32905,18.000000000000000,-58.3691793090,-34.6256976146
32905,18.000000000000000,-58.3690551116,-34.6257809768
32905,18.000000000000000,-58.3689704461,-34.6260504714
32905,18.000000000000000,-58.3691793090,-34.6262425079
32905,18.000000000000000,-58.3694488036,-34.6263142938
32905,18.000000000000000,-58.3695058043,-34.6263199660
32905,18.000000000000000,-58.3695420764,-34.6265894606
32905,18.000000000000000,-58.3697182982,-34.6267179902
32905,18.000000000000000,-58.3698315784,-34.6268589552
32905,18.000000000000000,-58.3699877928,-34.6268820647
32905,18.000000000000000,-58.3702572874,-34.6270691733
32905,18.000000000000000,-58.3703340829,-34.6271284497
32905,18.000000000000000,-58.3705267820,-34.6271957272
32905,18.000000000000000,-58.3707962765,-34.6272813750
32905,18.000000000000000,-58.3709552283,-34.6273979443
32905,18.000000000000000,-58.3710657711,-34.6274859899
32905,18.000000000000000,-58.3713352657,-34.6276164410
32905,18.000000000000000,-58.3714704157,-34.6276674389
32905,18.000000000000000,-58.3713352657,-34.6277190416
32905,18.000000000000000,-58.3710657711,-34.6277832932
32905,18.000000000000000,-58.3708958285,-34.6279369335
32905,18.000000000000000,-58.3707962765,-34.6280174232
32905,18.000000000000000,-58.3706581811,-34.6282064281
32905,18.000000000000000,-58.3706787867,-34.6284759227
32905,18.000000000000000,-58.3707962765,-34.6286634560
32905,18.000000000000000,-58.3708715841,-34.6287454173
32905,18.000000000000000,-58.3710133261,-34.6290149118
32905,18.000000000000000,-58.3707962765,-34.6291711895
32905,18.000000000000000,-58.3705267820,-34.6291744164
32905,18.000000000000000,-58.3702572874,-34.6291391235
32905,18.000000000000000,-58.3699877928,-34.6290932016
32905,18.000000000000000,-58.3697182982,-34.6291284256
32905,18.000000000000000,-58.3695934436,-34.6292844064
32905,18.000000000000000,-58.3697182982,-34.6294413088
32905,18.000000000000000,-58.3698209510,-34.6295539010
32905,18.000000000000000,-58.3699877928,-34.6297324884
32905,18.000000000000000,-58.3700815887,-34.6298233956
32905,18.000000000000000,-58.3702572874,-34.6299453635
32905,18.000000000000000,-58.3704277064,-34.6300928902
32905,18.000000000000000,-58.3703781150,-34.6303623848
32905,18.000000000000000,-58.3703645139,-34.6306318794
32905,18.000000000000000,-58.3702572874,-34.6307064863
32905,18.000000000000000,-58.3700937158,-34.6309013739
32905,18.000000000000000,-58.3700287979,-34.6311708685
32905,18.000000000000000,-58.3702572874,-34.6313280188
32905,18.000000000000000,-58.3705267820,-34.6313592264
32905,18.000000000000000,-58.3707962765,-34.6313127530
32905,18.000000000000000,-58.3710657711,-34.6313084865
32905,18.000000000000000,-58.3712646583,-34.6314403631
32905,18.000000000000000,-58.3712824350,-34.6317098577
32905,18.000000000000000,-58.3712773942,-34.6317810000
32853,19.000000000000000,-58.3697676045,-34.6252340000
32853,19.000000000000000,-58.3697672269,-34.6252419876
32853,19.000000000000000,-58.3697182982,-34.6253506130
32853,19.000000000000000,-58.3696032720,-34.6255114822
32853,19.000000000000000,-58.3694488036,-34.6255988145
32853,19.000000000000000,-58.3691793090,-34.6257550807
32853,19.000000000000000,-58.3691407276,-34.6257809768
32853,19.000000000000000,-58.3691219836,-34.6260504714
32853,19.000000000000000,-58.3691793090,-34.6261031786
32853,19.000000000000000,-58.3694488036,-34.6262303412
32853,19.000000000000000,-58.3697182982,-34.6262658466
32853,19.000000000000000,-58.3699877928,-34.6262841446
32853,19.000000000000000,-58.3702572874,-34.6263088014
32853,19.000000000000000,-58.3703710650,-34.6263199660
32853,19.000000000000000,-58.3702572874,-34.6263766668
32853,19.000000000000000,-58.3700751922,-34.6265894606
32853,19.000000000000000,-58.3700627693,-34.6268589552
32853,19.000000000000000,-58.3702572874,-34.6269915241
32853,19.000000000000000,-58.3704346812,-34.6271284497
32853,19.000000000000000,-58.3705267820,-34.6271606051
32853,19.000000000000000,-58.3707962765,-34.6272261040
32853,19.000000000000000,-58.3710305950,-34.6273979443
32853,19.000000000000000,-58.3710657711,-34.6274259616
32853,19.000000000000000,-58.3713352657,-34.6275513282
32853,19.000000000000000,-58.3716047603,-34.6276511383
32853,19.000000000000000,-58.3716318593,-34.6276674389
32853,19.000000000000000,-58.3716047603,-34.6277921557
32853,19.000000000000000,-58.3713352657,-34.6277849266
32853,19.000000000000000,-58.3710657711,-34.6278216210
32853,19.000000000000000,-58.3709382232,-34.6279369335
32853,19.000000000000000,-58.3707962765,-34.6280517001
32853,19.000000000000000,-58.3706832253,-34.6282064281
32853,19.000000000000000,-58.3707088140,-34.6284759227
32853,19.000000000000000,-58.3707962765,-34.6286155273
32853,19.000000000000000,-58.3709156218,-34.6287454173
32853,19.000000000000000,-58.3710657711,-34.6290048296
32853,19.000000000000000,-58.3713352657,-34.6288462610
32853,19.000000000000000,-58.3714190868,-34.6287454173
32853,19.000000000000000,-58.3716047603,-34.6287101669
32853,19.000000000000000,-58.3718742549,-34.6287097683
32853,19.000000000000000,-58.3721437495,-34.6287223751
32853,19.000000000000000,-58.3724132441,-34.6286792518
32853,19.000000000000000,-58.3726827386,-34.6285340650
32853,19.000000000000000,-58.3727770000,-34.6284920879
32853,19.000000000000000,-58.3727770000,-34.6279523569
32853,19.000000000000000,-58.3727630609,-34.6279369335
32853,19.000000000000000,-58.3727770000,-34.6279337834
32853,19.000000000000000,-58.3727770000,-34.6314111011
32853,19.000000000000000,-58.3726827386,-34.6312292988
32853,19.000000000000000,-58.3726593495,-34.6311708685
32853,19.000000000000000,-58.3725405805,-34.6309013739
32853,19.000000000000000,-58.3724132441,-34.6307455843
32853,19.000000000000000,-58.3723258122,-34.6306318794
32853,19.000000000000000,-58.3721845540,-34.6303623848
32853,19.000000000000000,-58.3721437495,-34.6303169237
32853,19.000000000000000,-58.3718742549,-34.6301832248
32853,19.000000000000000,-58.3716934282,-34.6300928902
32853,19.000000000000000,-58.3716047603,-34.6299268511
32853,19.000000000000000,-58.3714981014,-34.6298233956
32853,19.000000000000000,-58.3713352657,-34.6296947540
32853,19.000000000000000,-58.3711901130,-34.6295539010
32853,19.000000000000000,-58.3710851708,-34.6292844064
32853,19.000000000000000,-58.3710657711,-34.6291351055
32853,19.000000000000000,-58.3707962765,-34.6292147186
32853,19.000000000000000,-58.3705267820,-34.6291956167
32853,19.000000000000000,-58.3702572874,-34.6291621086
32853,19.000000000000000,-58.3699877928,-34.6291314952
32853,19.000000000000000,-58.3697182982,-34.6292141292
32853,19.000000000000000,-58.3696620449,-34.6292844064
32853,19.000000000000000,-58.3697182982,-34.6293550989
32853,19.000000000000000,-58.3698995505,-34.6295539010
32853,19.000000000000000,-58.3699877928,-34.6296483555
32853,19.000000000000000,-58.3701683951,-34.6298233956
32853,19.000000000000000,-58.3702572874,-34.6298851035
32853,19.000000000000000,-58.3704973171,-34.6300928902
32853,19.000000000000000,-58.3704352519,-34.6303623848
32853,19.000000000000000,-58.3704319494,-34.6306318794
32853,19.000000000000000,-58.3702572874,-34.6307534070
32853,19.000000000000000,-58.3701330969,-34.6309013739
32853,19.000000000000000,-58.3700819799,-34.6311708685
32853,19.000000000000000,-58.3702572874,-34.6312914413
32853,19.000000000000000,-58.3705267820,-34.6313260843
32853,19.000000000000000,-58.3707962765,-34.6312719577
32853,19.000000000000000,-58.3710657711,-34.6312487112
32853,19.000000000000000,-58.3713352657,-34.6313602175
32853,19.000000000000000,-58.3713496752,-34.6314403631
32853,19.000000000000000,-58.3713352657,-34.6317050415
32853,19.000000000000000,-58.3713350581,-34.6317098577
32853,19.000000000000000,-58.3713290120,-34.6317810000
32800,20.000000000000000,-58.3698182005,-34.6252340000
32800,20.000000000000000,-58.3698179704,-34.6252419876
32800,20.000000000000000,-58.3697182982,-34.6254632675
32800,20.000000000000000,-58.3696838232,-34.6255114822
32800,20.000000000000000,-58.3694488036,-34.6256443561
32800,20.000000000000000,-58.3692210220,-34.6257809768
32800,20.000000000000000,-58.3692742783,-34.6260504714
32800,20.000000000000000,-58.3694488036,-34.6261463886
32800,20.000000000000000,-58.3697182982,-34.6261935068
32800,20.000000000000000,-58.3699877928,-34.6262128690
32800,20.000000000000000,-58.3702572874,-34.6262416399
32800,20.000000000000000,-58.3705267820,-34.6262474325
32800,20.000000000000000,-58.3707105045,-34.6263199660
32800,20.000000000000000,-58.3705267820,-34.6265247903
32800,20.000000000000000,-58.3704207713,-34.6265894606
32800,20.000000000000000,-58.3702572874,-34.6266830220
32800,20.000000000000000,-58.3701767037,-34.6268589552
32800,20.000000000000000,-58.3702572874,-34.6269138750
32800,20.000000000000000,-58.3705267820,-34.6271197723
32800,20.000000000000000,-58.3705535229,-34.6271284497
32800,20.000000000000000,-58.3707962765,-34.6271708329
32800,20.000000000000000,-58.3710657711,-34.6272395539
32800,20.000000000000000,-58.3711418525,-34.6273979443
32800,20.000000000000000,-58.3713352657,-34.6274862154
32800,20.000000000000000,-58.3716047603,-34.6275775277
32800,20.000000000000000,-58.3717542337,-34.6276674389
32800,20.000000000000000,-58.3717852818,-34.6279369335
32800,20.000000000000000,-58.3716047603,-34.6279488395
32800,20.000000000000000,-58.3715070976,-34.6279369335
32800,20.000000000000000,-58.3713352657,-34.6278508116
32800,20.000000000000000,-58.3710657711,-34.6278599488
32800,20.000000000000000,-58.3709806179,-34.6279369335
32800,20.000000000000000,-58.3707962765,-34.6280859770
32800,20.000000000000000,-58.3707082696,-34.6282064281
32800,20.000000000000000,-58.3707388414,-34.6284759227
32800,20.000000000000000,-58.3707962765,-34.6285675987
32800,20.000000000000000,-58.3709596595,-34.6287454173
32800,20.000000000000000,-58.3710657711,-34.6289287459
32800,20.000000000000000,-58.3713352657,-34.6287574503
32800,20.000000000000000,-58.3713452675,-34.6287454173
32800,20.000000000000000,-58.3716047603,-34.6286961522
32800,20.000000000000000,-58.3718742549,-34.6286978210
32800,20.000000000000000,-58.3721437495,-34.6287087753
32800,20.000000000000000,-58.3724132441,-34.6286489703
32800,20.000000000000000,-58.3726742214,-34.6284759227
32800,20.000000000000000,-58.3726827386,-34.6282549795
32800,20.000000000000000,-58.3726953924,-34.6282064281
32800,20.000000000000000,-58.3726827386,-34.6281924944
32800,20.000000000000000,-58.3725749702,-34.6279369335
32800,20.000000000000000,-58.3726827386,-34.6278747056
32800,20.000000000000000,-58.3727770000,-34.6278559499
32801,21.000000000000000,-58.3698687964,-34.6252340000
32801,21.000000000000000,-58.3698687139,-34.6252419876
32801,21.000000000000000,-58.3697599856,-34.6255114822
32801,21.000000000000000,-58.3697182982,-34.6255385361
32801,21.000000000000000,-58.3694488036,-34.6256898976
32801,21.000000000000000,-58.3692969513,-34.6257809768
32801,21.000000000000000,-58.3694270337,-34.6260504714
32801,21.000000000000000,-58.3694488036,-34.6260624359
32801,21.000000000000000,-58.3697182982,-34.6261211670
32801,21.000000000000000,-58.3699877928,-34.6261415933
32801,21.000000000000000,-58.3702572874,-34.6261744784
32801,21.000000000000000,-58.3705267820,-34.6261535367
32801,21.000000000000000,-58.3707017562,-34.6260504714
32801,21.000000000000000,-58.3707962765,-34.6259516002
32801,21.000000000000000,-58.3708947233,-34.6260504714
32801,21.000000000000000,-58.3708693814,-34.6263199660
32801,21.000000000000000,-58.3708131389,-34.6265894606
32801,21.000000000000000,-58.3707962765,-34.6266054681
32801,21.000000000000000,-58.3705267820,-34.6266782456
32801,21.000000000000000,-58.3703003557,-34.6268589552
32801,21.000000000000000,-58.3705267820,-34.6270170451
32801,21.000000000000000,-58.3707962765,-34.6271036368
32801,21.000000000000000,-58.3710657711,-34.6270970313
32801,21.000000000000000,-58.3711777784,-34.6271284497
32801,21.000000000000000,-58.3712845230,-34.6273979443
32801,21.000000000000000,-58.3713352657,-34.6274211026
32801,21.000000000000000,-58.3716047603,-34.6275039171
32801,21.000000000000000,-58.3718742549,-34.6276651591
32801,21.000000000000000,-58.3718765490,-34.6276674389
32801,21.000000000000000,-58.3719384892,-34.6279369335
32801,21.000000000000000,-58.3718742549,-34.6279503509
32801,21.000000000000000,-58.3716047603,-34.6279648651
32801,21.000000000000000,-58.3713756428,-34.6279369335
32801,21.000000000000000,-58.3713352657,-34.6279166966
32801,21.000000000000000,-58.3710657711,-34.6278982766
32801,21.000000000000000,-58.3710230125,-34.6279369335
32801,21.000000000000000,-58.3707962765,-34.6281202539
32801,21.000000000000000,-58.3707333138,-34.6282064281
32801,21.000000000000000,-58.3707688687,-34.6284759227
32801,21.000000000000000,-58.3707962765,-34.6285196701
32801,21.000000000000000,-58.3710036972,-34.6287454173
32801,21.000000000000000,-58.3710657711,-34.6288526621
32801,21.000000000000000,-58.3712328149,-34.6287454173
32801,21.000000000000000,-58.3713352657,-34.6287286869
32801,21.000000000000000,-58.3716047603,-34.6286821374
32801,21.000000000000000,-58.3718742549,-34.6286858737
32801,21.000000000000000,-58.3721437495,-34.6286951755
32801,21.000000000000000,-58.3724132441,-34.6286186889
32801,21.000000000000000,-58.3726285532,-34.6284759227
32801,21.000000000000000,-58.3725874994,-34.6282064281
32801,21.000000000000000,-58.3724316008,-34.6279369335
32801,21.000000000000000,-58.3726827386,-34.6277919209
32801,21.000000000000000,-58.3727770000,-34.6277765527
25186,8.000000000000000,-58.3681013307,-34.6257050122
25186,8.000000000000000,-58.3680452488,-34.6255114822
25186,8.000000000000000,-58.3679455452,-34.6252419876
25186,8.000000000000000,-58.3679382023,-34.6252340000
25186,8.000000000000000,-58.3685287061,-34.6252340000
25186,8.000000000000000,-58.3685182366,-34.6252419876
25186,8.000000000000000,-58.3683708253,-34.6254072310
25186,8.000000000000000,-58.3682065459,-34.6255114822
25186,8.000000000000000,-58.3681013307,-34.6257050122
25254,9.000000000000000,-58.3678318361,-34.6258769832
25254,9.000000000000000,-58.3676455460,-34.6257809768
25254,9.000000000000000,-58.3678318361,-34.6255409772
25254,9.000000000000000,-58.3678519901,-34.6255114822
25254,9.000000000000000,-58.3678318361,-34.6254623503
25254,9.000000000000000,-58.3677613342,-34.6252419876
25254,9.000000000000000,-58.3677543964,-34.6252340000
25254,9.000000000000000,-58.3687233409,-34.6252340000
25254,9.000000000000000,-58.3687099378,-34.6252419876
25254,9.000000000000000,-58.3686403199,-34.6252945561
25254,9.000000000000000,-58.3684372444,-34.6255114822
25254,9.000000000000000,-58.3683708253,-34.6255857416
25254,9.000000000000000,-58.3682040851,-34.6257809768
25254,9.000000000000000,-58.3681013307,-34.6258750596
25254,9.000000000000000,-58.3678318361,-34.6258769832
25256,10.000000000000000,-58.3675623415,-34.6258699861
25256,10.000000000000000,-58.3674214760,-34.6257809768
25256,10.000000000000000,-58.3675623415,-34.6256702673
25256,10.000000000000000,-58.3676967079,-34.6255114822
25256,10.000000000000000,-58.3676106029,-34.6252419876
25256,10.000000000000000,-58.3676036651,-34.6252340000
25256,10.000000000000000,-58.3688951436,-34.6252340000
25256,10.000000000000000,-58.3688817405,-34.6252419876
25256,10.000000000000000,-58.3686403199,-34.6254242843
25256,10.000000000000000,-58.3685586894,-34.6255114822
25256,10.000000000000000,-58.3683708253,-34.6257215224
25256,10.000000000000000,-58.3683200483,-34.6257809768
25256,10.000000000000000,-58.3681013307,-34.6259812365
25256,10.000000000000000,-58.3678318361,-34.6259901228
25256,10.000000000000000,-58.3675623415,-34.6258699861
25290,27.000000000000000,-58.3698531245,-34.6257809768
25290,27.000000000000000,-58.3699877928,-34.6258230278
25290,27.000000000000000,-58.3702572874,-34.6258018922
25290,27.000000000000000,-58.3702870970,-34.6257809768
25290,27.000000000000000,-58.3702572874,-34.6256792408
25290,27.000000000000000,-58.3699877928,-34.6257181937
25290,27.000000000000000,-58.3698531245,-34.6257809768
25949,5.000000000000000,-58.3686403199,-34.6278007369
25949,5.000000000000000,-58.3684066365,-34.6276674389
25949,5.000000000000000,-58.3683708253,-34.6276349109
25949,5.000000000000000,-58.3681013307,-34.6275313724
25949,5.000000000000000,-58.3678558431,-34.6273979443
25949,5.000000000000000,-58.3680074702,-34.6271284497
25949,5.000000000000000,-58.3681013307,-34.6271063405
25949,5.000000000000000,-58.3682639296,-34.6271284497
25949,5.000000000000000,-58.3683708253,-34.6271710541
25949,5.000000000000000,-58.3686403199,-34.6273197094
25949,5.000000000000000,-58.3687745882,-34.6273979443
25949,5.000000000000000,-58.3688163897,-34.6276674389
25949,5.000000000000000,-58.3686403199,-34.6278007369
26070,6.000000000000000,-58.3686403199,-34.6279624881
26070,6.000000000000000,-58.3685299613,-34.6279369335
26070,6.000000000000000,-58.3683708253,-34.6278658903
26070,6.000000000000000,-58.3681013307,-34.6277476478
26070,6.000000000000000,-58.3678318361,-34.6277318407
26070,6.000000000000000,-58.3676522805,-34.6276674389
26070,6.000000000000000,-58.3675623415,-34.6275598276
26070,6.000000000000000,-58.3674762855,-34.6273979443
26070,6.000000000000000,-58.3675623415,-34.6272208228
26070,6.000000000000000,-58.3676115284,-34.6271284497
26070,6.000000000000000,-58.3678318361,-34.6270785488
26070,6.000000000000000,-58.3681013307,-34.6270156104
26070,6.000000000000000,-58.3683708253,-34.6270775011
26070,6.000000000000000,-58.3684834525,-34.6271284497
26070,6.000000000000000,-58.3686403199,-34.6272315581
26070,6.000000000000000,-58.3689098144,-34.6273916464
26070,6.000000000000000,-58.3689282564,-34.6273979443
26070,6.000000000000000,-58.3690857987,-34.6276674389
26070,6.000000000000000,-58.3689098144,-34.6278232683
26070,6.000000000000000,-58.3687308014,-34.6279369335
26070,6.000000000000000,-58.3686403199,-34.6279624881
26170,6.000000000000000,-58.3694488036,-34.6282770634
26170,6.000000000000000,-58.3693052008,-34.6282064281
26170,6.000000000000000,-58.3694488036,-34.6279828726
26170,6.000000000000000,-58.3697182982,-34.6281692398
26170,6.000000000000000,-58.3697542403,-34.6282064281
26170,6.000000000000000,-58.3697182982,-34.6282361117
26170,6.000000000000000,-58.3694488036,-34.6282770634
26266,7.000000000000000,-58.3675623415,-34.6285050622
26266,7.000000000000000,-58.3674661776,-34.6284759227
26266,7.000000000000000,-58.3672928469,-34.6283044464
26266,7.000000000000000,-58.3671526240,-34.6282064281
26266,7.000000000000000,-58.3672928469,-34.6281672947
26266,7.000000000000000,-58.3675623415,-34.6281290570
26266,7.000000000000000,-58.3678274785,-34.6279369335
26266,7.000000000000000,-58.3675623415,-34.6277938612
26266,7.000000000000000,-58.3674217025,-34.6276674389
26266,7.000000000000000,-58.3672928469,-34.6275041366
26266,7.000000000000000,-58.3671923618,-34.6273979443
26266,7.000000000000000,-58.3670233523,-34.6272106861
26266,7.000000000000000,-58.3668622020,-34.6271284497
26266,7.000000000000000,-58.3670233523,-34.6270924523
26266,7.000000000000000,-58.3672928469,-34.6270939068
26266,7.000000000000000,-58.3675623415,-34.6270736957
26266,7.000000000000000,-58.3678318361,-34.6269868223
26266,7.000000000000000,-58.3681013307,-34.6269248803
26266,7.000000000000000,-58.3683708253,-34.6270168335
26266,7.000000000000000,-58.3686175645,-34.6271284497
26266,7.000000000000000,-58.3686403199,-34.6271434068
26266,7.000000000000000,-58.3689098144,-34.6273323214
26266,7.000000000000000,-58.3691019743,-34.6273979443
26266,7.000000000000000,-58.3691793090,-34.6275041822
26266,7.000000000000000,-58.3694369730,-34.6276674389
26266,7.000000000000000,-58.3694488036,-34.6276765725
26266,7.000000000000000,-58.3697182982,-34.6279266499
26266,7.000000000000000,-58.3697237998,-34.6279369335
26266,7.000000000000000,-58.3699836259,-34.6282064281
26266,7.000000000000000,-58.3697182982,-34.6284255549
26266,7.000000000000000,-58.3694488036,-34.6284158202
26266,7.000000000000000,-58.3691793090,-34.6282635475
26266,7.000000000000000,-58.3690743228,-34.6282064281
26266,7.000000000000000,-58.3689098144,-34.6280433684
26266,7.000000000000000,-58.3686403199,-34.6280790770
26266,7.000000000000000,-58.3683708253,-34.6280390756
26266,7.000000000000000,-58.3681013307,-34.6279771222
26266,7.000000000000000,-58.3678318361,-34.6279442170
26266,7.000000000000000,-58.3676714819,-34.6282064281
26266,7.000000000000000,-58.3677003058,-34.6284759227
26266,7.000000000000000,-58.3675623415,-34.6285050622
26268,10.000000000000000,-58.3686034900,-34.6284759227
26268,10.000000000000000,-58.3686403199,-34.6284957849
26268,10.000000000000000,-58.3689098144,-34.6285736774
26268,10.000000000000000,-58.3690006981,-34.6284759227
26268,10.000000000000000,-58.3689098144,-34.6284264962
26268,10.000000000000000,-58.3686403199,-34.6284609750
26268,10.000000000000000,-58.3686034900,-34.6284759227
26394,7.000000000000000,-58.3678318361,-34.6287896816
26394,7.000000000000000,-58.3677956331,-34.6287454173
26394,7.000000000000000,-58.3678318361,-34.6285909618
26394,7.000000000000000,-58.3681013307,-34.6287026010
26394,7.000000000000000,-58.3681590717,-34.6287454173
26394,7.000000000000000,-58.3681013307,-34.6288688661
26394,7.000000000000000,-58.3678318361,-34.6287896816
26398,9.000000000000000,-58.3702572874,-34.6287628737
26398,9.000000000000000,-58.3702192714,-34.6287454173
26398,9.000000000000000,-58.3702572874,-34.6286817866
26398,9.000000000000000,-58.3703197970,-34.6287454173
26398,9.000000000000000,-58.3702572874,-34.6287628737
27590,15.000000000000000,-58.3727770000,-34.6308971430
27590,15.000000000000000,-58.3726827386,-34.6308261435
27590,15.000000000000000,-58.3725324437,-34.6306318794
27590,15.000000000000000,-58.3724132441,-34.6305276434
27590,15.000000000000000,-58.3723111590,-34.6303623848
27590,15.000000000000000,-58.3721437495,-34.6301758708
27590,15.000000000000000,-58.3719970489,-34.6300928902
27590,15.000000000000000,-58.3719907267,-34.6298233956
27590,15.000000000000000,-58.3721437495,-34.6296266713
27590,15.000000000000000,-58.3722090203,-34.6295539010
27590,15.000000000000000,-58.3721437495,-34.6293744728
27590,15.000000000000000,-58.3720280800,-34.6292844064
27590,15.000000000000000,-58.3718742549,-34.6292225957
27590,15.000000000000000,-58.3716047603,-34.6291458760
27590,15.000000000000000,-58.3715536981,-34.6290149118
27590,15.000000000000000,-58.3716047603,-34.6289479242
27590,15.000000000000000,-58.3718742549,-34.6288745684
27590,15.000000000000000,-58.3721437495,-34.6289284623
27590,15.000000000000000,-58.3724132441,-34.6289029319
27590,15.000000000000000,-58.3726827386,-34.6289396099
27590,15.000000000000000,-58.3727770000,-34.6289708188
27499,3.000000000000000,-58.3670399689,-34.6317810000
27499,3.000000000000000,-58.3671010434,-34.6317098577
27499,3.000000000000000,-58.3672928469,-34.6314609855
27499,3.000000000000000,-58.3673532389,-34.6314403631
27499,3.000000000000000,-58.3675623415,-34.6312841387
27499,3.000000000000000,-58.3676533965,-34.6314403631
27499,3.000000000000000,-58.3676768551,-34.6317098577
27499,3.000000000000000,-58.3676687237,-34.6317810000
27447,14.000000000000000,-58.3727770000,-34.6308214076
27447,14.000000000000000,-58.3726827386,-34.6307504081
27447,14.000000000000000,-58.3725910374,-34.6306318794
27447,14.000000000000000,-58.3724132441,-34.6304764053
27447,14.000000000000000,-58.3723428102,-34.6303623848
27447,14.000000000000000,-58.3721437495,-34.6301406076
27447,14.000000000000000,-58.3720593904,-34.6300928902
27447,14.000000000000000,-58.3721057061,-34.6298233956
27447,14.000000000000000,-58.3721437495,-34.6297744874
27447,14.000000000000000,-58.3723416030,-34.6295539010
27447,14.000000000000000,-58.3722478893,-34.6292844064
27447,14.000000000000000,-58.3721437495,-34.6290433873
27447,14.000000000000000,-58.3718742549,-34.6290345122
27447,14.000000000000000,-58.3718284453,-34.6290149118
27447,14.000000000000000,-58.3718742549,-34.6290016668
27447,14.000000000000000,-58.3721437495,-34.6290078503
27447,14.000000000000000,-58.3724132441,-34.6289897177
27447,14.000000000000000,-58.3725015543,-34.6290149118
27447,14.000000000000000,-58.3726827386,-34.6290964246
27447,14.000000000000000,-58.3727770000,-34.6291154680
27389,22.000000000000000,-58.3699193924,-34.6252340000
27389,22.000000000000000,-58.3699194574,-34.6252419876
27389,22.000000000000000,-58.3698328640,-34.6255114822
27389,22.000000000000000,-58.3697182982,-34.6255858321
27389,22.000000000000000,-58.3694488036,-34.6257354391
27389,22.000000000000000,-58.3693728807,-34.6257809768
27389,22.000000000000000,-58.3694488036,-34.6259260570
27389,22.000000000000000,-58.3697182982,-34.6260489949
27389,22.000000000000000,-58.3697386372,-34.6260504714
27389,22.000000000000000,-58.3699877928,-34.6260703177
27389,22.000000000000000,-58.3702572874,-34.6261073169
27389,22.000000000000000,-58.3705267820,-34.6260596409
27389,22.000000000000000,-58.3705423491,-34.6260504714
